(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 1983 (Erststimmen nach Gemeinden)

"Satzart";"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Gemeinde";"Gemeindegröße";"evangelische Bevölkerung";"Anteil Selbstständige und Mithelfende";"Anteil Beamte und Angestellte";"Bezirksart";"Wahlberechtigte (A)";"Wahlberechtigte mit Sperrvermerk (A2)";"Wähler (B)";"Ungültige";"Gültige";"SPD";"CDU/CSU";"FDP";"GRÜNE";"BWK";"CBV";"DKP";"EAP";"KPD";"NPD";"OEDP";"UST";"Übrige"
"2";"002";"01";"0";"51";"088";"04";"96";"29";"20";"0";776;45;653;13;640;248;367;11;13;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"51";"092";"04";"96";"24";"13";"0";442;20;374;2;372;177;178;10;7;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"093";"03";"93";"39";"13";"0";294;18;248;4;244;123;112;6;3;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"096";"03";"98";"50";"21";"0";270;11;234;1;233;76;135;12;9;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"51";"100";"04";"98";"54";"17";"0";409;26;342;4;338;87;241;6;2;0;0;0;0;0;2;0;0;0
"2";"002";"01";"0";"51";"102";"03";"95";"57";"19";"0";212;16;183;1;182;43;135;2;2;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"105";"04";"96";"37";"09";"0";389;29;310;6;304;82;200;14;8;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"107";"03";"93";"43";"17";"0";310;17;247;0;247;79;155;5;8;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"108";"02";"90";"57";"12";"0";98;10;82;0;82;18;60;3;0;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"51";"109";"03";"90";"29";"23";"0";303;24;246;5;241;98;126;7;10;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"111";"03";"88";"33";"25";"0";322;18;281;4;277;96;164;13;4;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"114";"21";"97";"37";"28";"0";1812;167;1499;14;1485;433;970;39;40;0;0;1;0;0;2;0;0;0
"2";"002";"01";"0";"51";"117";"02";"99";"64";"06";"0";128;11;108;0;108;18;84;1;3;0;0;1;0;0;1;0;0;0
"2";"002";"01";"0";"51";"120";"01";"98";"62";"15";"0";28;1;23;1;22;2;20;0;0;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"121";"02";"93";"31";"28";"0";129;23;97;1;96;39;53;1;3;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"122";"11";"93";"23";"30";"0";1463;77;1205;13;1192;468;671;24;28;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"51";"125";"03";"96";"39";"39";"0";297;18;252;0;252;68;168;10;6;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"127";"31";"91";"23";"32";"5";0;0;239;0;239;111;104;10;14;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"127";"31";"91";"23";"32";"0";2678;248;2109;18;2091;916;1065;39;62;0;0;4;0;0;5;0;0;0
"2";"002";"01";"0";"51";"128";"02";"85";"46";"14";"0";116;7;89;2;87;26;57;2;2;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"129";"03";"86";"25";"13";"0";198;16;164;2;162;76;81;2;2;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"51";"130";"11";"92";"13";"43";"0";873;45;763;7;756;325;397;19;13;0;0;0;0;0;2;0;0;0
"2";"002";"01";"0";"51";"131";"02";"99";"54";"22";"0";80;2;70;1;69;15;50;2;2;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"132";"04";"92";"27";"18";"0";606;64;491;5;486;250;218;6;9;0;0;1;0;0;2;0;0;0
"2";"002";"01";"0";"51";"133";"02";"99";"62";"16";"0";123;11;105;0;105;21;78;2;4;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"136";"04";"98";"51";"20";"0";542;41;463;8;455;95;342;13;5;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"139";"03";"99";"64";"09";"0";279;20;234;2;232;21;201;4;6;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"140";"03";"93";"45";"13";"0";238;16;203;0;203;59;131;9;4;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"999";"00";"00";"00";"00";"5";0;0;923;9;914;294;547;30;41;0;0;0;0;0;2;0;0;0
"2";"002";"01";"0";"51";"999";"00";"00";"00";"00";"5";0;0;228;0;228;103;102;3;17;0;0;0;0;0;3;0;0;0
"2";"002";"01";"0";"51";"999";"00";"00";"00";"00";"5";0;0;181;1;180;51;107;9;13;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"51";"999";"00";"00";"00";"00";"5";0;0;304;2;302;83;184;11;23;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"51";"999";"00";"00";"00";"00";"5";0;0;347;2;345;175;146;6;17;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"51";"999";"00";"00";"00";"00";"5";0;0;382;1;381;101;250;8;19;0;0;0;0;0;3;0;0;0
"2";"002";"01";"0";"54";"001";"11";"93";"43";"19";"0";903;65;720;8;712;242;436;16;17;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"002";"03";"99";"57";"19";"0";319;13;271;4;267;87;171;3;5;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"003";"03";"99";"43";"20";"0";323;17;281;4;277;62;201;4;10;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"004";"03";"99";"54";"22";"0";175;14;147;1;146;53;83;5;5;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"005";"03";"98";"46";"19";"0";318;27;251;2;249;63;170;2;13;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"006";"03";"95";"32";"21";"0";308;18;251;4;247;113;129;2;3;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"007";"03";"96";"40";"19";"0";225;11;180;2;178;64;108;2;3;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"008";"01";"99";"90";"03";"0";36;2;31;0;31;8;22;0;1;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"009";"04";"96";"38";"39";"0";405;29;329;1;328;143;175;6;4;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"010";"04";"99";"38";"11";"0";470;30;390;2;388;119;254;5;9;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"011";"03";"99";"56";"11";"0";381;13;343;2;341;90;237;8;6;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"012";"04";"97";"43";"20";"0";489;14;413;10;403;132;238;23;9;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"013";"02";"99";"86";"03";"0";136;3;122;0;122;15;101;2;4;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"014";"11";"99";"38";"16";"0";1338;98;1079;6;1073;452;560;34;26;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"015";"03";"99";"66";"12";"0";211;25;166;2;164;23;126;6;9;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"016";"02";"99";"21";"30";"0";136;5;115;0;115;54;58;0;3;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"017";"04";"98";"26";"23";"0";470;35;379;3;376;166;196;8;6;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"018";"03";"92";"63";"13";"0";182;9;146;1;145;31;114;0;0;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"019";"41";"95";"23";"41";"0";3565;393;2766;16;2750;1323;1258;71;96;0;0;1;0;0;1;0;0;0
"2";"002";"01";"0";"54";"020";"11";"95";"20";"28";"0";1265;113;1037;4;1033;492;460;42;37;0;0;1;0;0;1;0;0;0
"2";"002";"01";"0";"54";"022";"11";"96";"41";"20";"0";895;73;689;7;682;304;341;16;18;0;0;2;0;0;1;0;0;0
"2";"002";"01";"0";"54";"023";"03";"92";"43";"21";"0";384;30;305;2;303;140;149;11;3;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"024";"04";"99";"47";"17";"0";724;39;605;3;602;194;365;19;19;0;0;5;0;0;0;0;0;0
"2";"002";"01";"0";"54";"025";"01";"91";"65";"14";"0";63;4;56;2;54;9;43;2;0;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"026";"01";"99";"90";"05";"0";34;5;29;0;29;1;28;0;0;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"027";"02";"99";"61";"18";"0";100;6;85;1;84;26;52;0;6;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"032";"01";"99";"70";"14";"0";60;5;52;4;48;16;30;2;0;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"033";"21";"91";"21";"44";"0";2157;248;1722;20;1702;990;628;51;30;0;0;1;0;0;2;0;0;0
"2";"002";"01";"0";"54";"034";"03";"99";"76";"13";"0";191;12;168;0;168;41;116;6;5;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"035";"03";"97";"49";"18";"0";229;27;175;1;174;56;102;9;6;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"036";"21";"95";"31";"36";"5";0;0;235;1;234;74;136;14;9;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"036";"21";"95";"31";"36";"0";1725;248;1261;18;1243;520;605;85;31;0;0;0;0;0;2;0;0;0
"2";"002";"01";"0";"54";"037";"03";"99";"57";"14";"0";234;10;204;0;204;67;120;1;15;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"038";"03";"96";"55";"14";"0";281;21;239;3;236;59;166;2;9;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"039";"01";"99";"40";"20";"0";14;3;11;0;11;1;8;0;2;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"040";"01";"93";"25";"19";"0";29;4;22;0;22;13;9;0;0;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"041";"04";"99";"49";"12";"0";535;33;444;5;439;140;282;12;4;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"042";"11";"94";"27";"29";"0";1329;94;1029;14;1015;449;486;32;48;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"043";"03";"92";"64";"15";"0";248;11;189;2;187;49;125;8;5;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"045";"03";"99";"67";"10";"0";327;28;274;3;271;63;193;6;8;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"046";"11";"83";"15";"34";"0";888;250;507;3;504;224;241;13;26;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"048";"01";"92";"54";"07";"0";68;6;59;0;59;15;43;0;1;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"050";"02";"99";"69";"13";"0";130;33;84;1;83;40;35;4;4;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"052";"04";"99";"50";"17";"0";412;22;349;5;344;121;201;11;10;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"054";"02";"97";"54";"25";"0";152;4;127;1;126;34;87;2;2;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"055";"04";"98";"41";"25";"0";564;34;453;6;447;148;272;7;19;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"056";"61";"90";"13";"58";"0";17330;1651;13617;109;13508;6832;5862;389;395;0;0;7;0;0;23;0;0;0
"2";"002";"01";"0";"54";"056";"61";"90";"13";"58";"5";0;0;765;5;760;306;359;33;62;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"056";"61";"90";"13";"58";"5";0;0;714;5;709;309;301;32;64;0;0;0;0;0;3;0;0;0
"2";"002";"01";"0";"54";"057";"04";"98";"41";"13";"0";420;17;376;3;373;130;224;8;11;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"059";"04";"99";"53";"15";"0";459;10;405;6;399;117;250;23;9;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"061";"11";"84";"35";"39";"0";813;294;368;6;362;82;244;17;18;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"062";"03";"97";"53";"19";"0";179;6;139;1;138;37;92;2;7;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"063";"02";"98";"33";"37";"0";149;21;114;3;111;40;65;4;2;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"065";"04";"99";"35";"23";"0";501;36;393;3;390;160;209;7;14;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"068";"04";"96";"34";"24";"0";670;39;554;3;551;202;328;11;9;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"070";"04";"95";"43";"25";"0";561;62;454;8;446;193;213;19;19;0;0;0;0;0;2;0;0;0
"2";"002";"01";"0";"54";"071";"01";"96";"42";"36";"0";53;10;38;4;34;14;19;0;1;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"072";"02";"93";"24";"20";"0";142;22;111;1;110;58;42;10;0;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"073";"11";"96";"44";"19";"0";748;42;622;6;616;221;367;19;8;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"074";"02";"99";"55";"14";"0";158;23;118;3;115;54;57;1;3;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"075";"21";"98";"30";"23";"0";1965;132;1572;9;1563;596;822;78;62;0;0;5;0;0;0;0;0;0
"2";"002";"01";"0";"54";"076";"41";"89";"13";"50";"5";0;0;453;4;449;175;210;27;37;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"076";"41";"89";"13";"50";"0";5549;563;4337;35;4302;1905;2179;100;113;0;0;2;0;0;3;0;0;0
"2";"002";"01";"0";"54";"077";"01";"99";"52";"12";"0";41;2;35;0;35;12;19;4;0;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"078";"31";"80";"08";"62";"0";1491;343;962;9;953;398;482;35;37;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"078";"31";"80";"08";"62";"5";0;0;333;0;333;110;187;9;24;0;0;3;0;0;0;0;0;0
"2";"002";"01";"0";"54";"079";"04";"99";"55";"13";"0";458;16;399;3;396;115;264;10;7;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"080";"03";"92";"50";"16";"0";206;16;165;0;165;58;98;6;3;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"083";"03";"98";"54";"20";"0";185;19;145;0;145;30;108;6;1;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"084";"21";"96";"16";"36";"0";1723;118;1476;10;1466;746;623;60;35;0;0;2;0;0;0;0;0;0
"2";"002";"01";"0";"54";"085";"04";"91";"42";"31";"0";789;200;489;4;485;167;271;19;26;0;0;0;0;0;2;0;0;0
"2";"002";"01";"0";"54";"086";"11";"97";"36";"21";"0";881;53;706;9;697;227;420;15;35;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"087";"04";"92";"42";"27";"0";582;142;381;3;378;85;265;10;18;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"088";"41";"93";"22";"50";"5";0;0;578;3;575;230;270;22;51;0;0;0;0;0;2;0;0;0
"2";"002";"01";"0";"54";"088";"41";"93";"22";"50";"0";5247;609;4097;38;4059;1761;2042;123;129;0;0;2;0;0;2;0;0;0
"2";"002";"01";"0";"54";"089";"04";"92";"39";"24";"0";452;119;283;2;281;66;194;6;15;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"090";"01";"99";"68";"09";"0";42;2;39;0;39;4;34;1;0;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"091";"21";"80";"33";"22";"0";2119;271;1688;14;1674;823;799;18;27;0;0;0;0;0;7;0;0;0
"2";"002";"01";"0";"54";"092";"03";"98";"67";"10";"0";311;13;268;3;265;54;190;11;9;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"093";"03";"99";"30";"22";"0";360;28;300;1;299;120;163;6;10;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"094";"03";"99";"41";"08";"0";305;17;255;2;253;84;156;5;6;0;0;1;0;0;1;0;0;0
"2";"002";"01";"0";"54";"095";"11";"96";"43";"17";"0";1015;101;779;8;771;325;373;55;16;0;0;2;0;0;0;0;0;0
"2";"002";"01";"0";"54";"096";"03";"97";"48";"19";"0";357;16;296;1;295;91;188;7;8;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"097";"03";"97";"55";"22";"0";250;7;215;1;214;53;142;15;4;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"098";"04";"97";"53";"19";"0";380;39;300;3;297;74;206;6;11;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"099";"11";"96";"34";"22";"0";945;71;788;8;780;259;461;34;26;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"100";"03";"98";"52";"19";"0";230;32;185;0;185;65;98;16;6;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"101";"04";"97";"41";"24";"0";425;17;368;4;364;158;195;2;9;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"103";"11";"97";"27";"16";"0";1117;191;805;8;797;286;457;33;20;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"104";"03";"99";"62";"15";"0";216;31;159;4;155;53;83;13;6;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"105";"03";"99";"42";"20";"0";260;12;205;6;199;64;116;10;9;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"106";"11";"97";"30";"23";"0";873;74;731;10;721;270;390;44;17;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"107";"04";"85";"12";"33";"0";404;86;243;0;243;92;136;7;6;0;0;1;0;0;1;0;0;0
"2";"002";"01";"0";"54";"108";"03";"97";"44";"22";"0";291;26;230;0;230;60;145;16;9;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"109";"31";"96";"32";"25";"0";2348;145;1915;15;1900;855;919;51;73;0;0;2;0;0;0;0;0;0
"2";"002";"01";"0";"54";"110";"03";"97";"45";"15";"0";325;21;263;4;259;116;128;7;8;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"113";"41";"89";"27";"46";"0";3253;698;2127;24;2103;807;1130;96;69;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"113";"41";"89";"27";"46";"5";0;0;657;4;653;204;365;43;39;0;0;1;0;0;1;0;0;0
"2";"002";"01";"0";"54";"115";"11";"91";"24";"50";"0";1419;152;1115;14;1101;457;563;41;38;0;0;2;0;0;0;0;0;0
"2";"002";"01";"0";"54";"116";"11";"94";"31";"33";"0";975;89;786;7;779;281;438;27;32;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"118";"04";"94";"43";"29";"0";567;47;467;2;465;163;270;19;10;0;0;0;0;0;3;0;0;0
"2";"002";"01";"0";"54";"119";"04";"95";"28";"45";"0";431;43;353;3;350;172;149;21;8;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"120";"04";"97";"30";"23";"0";601;51;470;1;469;184;262;11;12;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"121";"02";"99";"68";"07";"0";140;13;116;4;112;21;88;3;0;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"123";"03";"98";"65";"06";"0";223;6;199;1;198;33;157;3;5;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"124";"03";"98";"59";"14";"0";172;10;144;0;144;38;96;1;9;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"125";"11";"90";"16";"68";"0";669;53;525;4;521;159;315;22;23;0;0;1;0;0;1;0;0;0
"2";"002";"01";"0";"54";"126";"04";"97";"36";"22";"0";598;45;489;5;484;184;286;6;8;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"128";"04";"97";"30";"27";"0";613;47;493;3;490;245;214;19;10;0;0;1;0;0;1;0;0;0
"2";"002";"01";"0";"54";"129";"02";"96";"43";"33";"0";134;23;102;2;100;15;78;2;4;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"130";"01";"99";"57";"08";"0";17;3;13;0;13;0;12;1;0;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"131";"11";"98";"29";"26";"0";1359;102;1054;4;1050;363;623;28;33;0;0;1;0;0;2;0;0;0
"2";"002";"01";"0";"54";"132";"02";"99";"55";"19";"0";103;8;79;2;77;16;55;5;1;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"133";"41";"89";"19";"46";"0";4194;817;2693;19;2674;1106;1347;76;131;0;0;11;0;0;3;0;0;0
"2";"002";"01";"0";"54";"134";"04";"97";"48";"28";"0";792;111;590;7;583;244;267;41;28;0;0;0;0;0;3;0;0;0
"2";"002";"01";"0";"54";"135";"04";"96";"39";"18";"0";676;106;479;5;474;204;221;38;11;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"136";"03";"95";"51";"13";"0";163;14;142;0;142;52;86;1;3;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"138";"31";"92";"21";"38";"5";0;0;391;2;389;179;161;19;26;0;0;1;0;0;3;0;0;0
"2";"002";"01";"0";"54";"138";"31";"92";"21";"38";"0";3990;489;3031;35;2996;1735;1055;115;80;0;0;2;0;0;9;0;0;0
"2";"002";"01";"0";"54";"140";"02";"92";"51";"06";"0";109;6;86;0;86;26;56;3;1;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"141";"03";"95";"54";"15";"0";238;26;193;3;190;73;101;11;5;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"142";"03";"97";"38";"22";"0";293;14;241;0;241;73;157;4;7;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"143";"04";"92";"38";"28";"0";343;57;260;2;258;64;174;7;11;0;0;2;0;0;0;0;0;0
"2";"002";"01";"0";"54";"144";"11";"93";"41";"29";"0";854;41;747;8;739;240;463;21;14;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"145";"03";"88";"35";"34";"0";187;26;137;3;134;54;49;18;13;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"146";"02";"99";"64";"09";"0";104;8;86;0;86;12;69;3;2;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"148";"03";"99";"54";"18";"0";168;21;134;4;130;47;71;9;3;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"149";"21";"85";"28";"34";"0";1552;510;859;5;854;283;490;28;51;0;0;1;0;0;1;0;0;0
"2";"002";"01";"0";"54";"150";"02";"98";"49";"18";"0";146;17;111;2;109;43;61;4;1;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"151";"41";"85";"16";"51";"0";8537;1935;5303;44;5259;2373;2507;148;221;0;0;4;0;0;6;0;0;0
"2";"002";"01";"0";"54";"151";"41";"85";"16";"51";"5";0;0;1795;7;1788;522;1077;83;100;0;0;3;0;0;3;0;0;0
"2";"002";"01";"0";"54";"152";"04";"95";"34";"27";"0";675;49;555;2;553;180;338;26;9;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"154";"03";"96";"51";"21";"0";278;22;232;0;232;51;170;3;7;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"156";"04";"98";"39";"29";"0";518;23;443;1;442;138;285;12;7;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"157";"02";"99";"54";"21";"0";76;1;64;0;64;25;37;0;1;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"158";"01";"99";"65";"12";"0";50;16;30;0;30;5;22;1;2;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"159";"04";"98";"47";"20";"0";540;23;450;2;448;115;319;8;6;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"160";"04";"85";"36";"29";"0";476;121;307;1;306;117;172;10;7;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"161";"04";"98";"39";"25";"0";682;57;549;4;545;232;288;11;12;0;0;1;0;0;1;0;0;0
"2";"002";"01";"0";"54";"162";"03";"94";"34";"19";"0";312;22;261;5;256;131;108;7;9;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"163";"03";"93";"30";"22";"0";374;41;278;2;276;111;144;4;15;0;0;0;0;0;2;0;0;0
"2";"002";"01";"0";"54";"164";"41";"86";"22";"45";"5";0;0;620;1;619;214;330;20;54;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"164";"41";"86";"22";"45";"0";3575;651;2463;21;2442;963;1273;67;132;0;0;3;0;0;4;0;0;0
"2";"002";"01";"0";"54";"165";"04";"95";"47";"18";"0";553;43;459;6;453;132;274;17;26;0;0;0;0;0;4;0;0;0
"2";"002";"01";"0";"54";"166";"11";"97";"42";"21";"0";904;76;708;5;703;281;366;22;33;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"167";"04";"99";"44";"20";"0";773;68;618;6;612;173;401;16;21;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;1854;4;1850;466;1199;69;114;0;0;1;0;0;1;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;411;2;409;129;217;19;42;0;0;2;0;0;0;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;376;2;374;110;207;6;51;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;199;3;196;53;122;6;15;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;215;0;215;78;99;10;28;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;313;1;312;115;164;4;28;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;290;1;289;112;136;13;26;0;0;2;0;0;0;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;276;1;275;95;149;5;25;0;0;1;0;0;0;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;329;1;328;112;174;14;28;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;343;3;340;127;165;13;34;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;294;2;292;97;149;16;27;0;0;3;0;0;0;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;270;0;270;93;129;14;34;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;260;1;259;106;134;6;12;0;0;0;0;0;1;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;236;1;235;117;92;1;25;0;0;0;0;0;0;0;0;0
"2";"002";"01";"0";"54";"999";"00";"00";"00";"00";"5";0;0;475;1;474;176;236;20;40;0;0;2;0;0;0;0;0;0
