(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 1983 (Leitband)

"Satzart";"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Gemeinde";"Gemeindegröße";"evangelische Bevölkerung";"Anteil Selbstständige und Mithelfende";"Anteil Beamte und Angestellte";"Name";"Bemerkungen"
"1";"002";"01";"0";"54";"164";"41";"86";"22";"45";"WYK AUF FOEHR, STADT";
"1";"002";"01";"0";"54";"165";"04";"95";"47";"18";"GALMSBUELL";
"1";"002";"01";"0";"54";"166";"11";"97";"42";"21";"EMMELSBUELL-HORSBUELL ";
"1";"002";"01";"0";"54";"167";"04";"99";"44";"20";"ENGE-SANDE";
"1";"002";"01";"0";"54";"999";"00";"00";"00";"00";;"Ü"
"1";"003";"01";"0";"51";"001";"31";"93";"19";"51";"ALBERSDORF";
"1";"003";"01";"0";"51";"002";"02";"97";"46";"24";"ARKEBEK ";
"1";"003";"01";"0";"51";"003";"04";"96";"30";"19";"AVERLAK ";
"1";"003";"01";"0";"51";"004";"04";"97";"44";"16";"BARGENSTEDT ";
"1";"003";"01";"0";"51";"006";"04";"95";"37";"15";"BARLT ";
"1";"003";"01";"0";"51";"010";"02";"97";"45";"11";"BRICKELN";
"1";"003";"01";"0";"51";"011";"51";"90";"20";"37";"BRUNSBUETTEL, STADT ";
"1";"003";"01";"0";"51";"012";"04";"97";"49";"14";"BUCHHOLZ";
"1";"003";"01";"0";"51";"015";"04";"96";"39";"27";"BUNSOH";
"1";"003";"01";"0";"51";"016";"31";"92";"25";"34";"BURG (DITHMARSCHEN) ";
"1";"003";"01";"0";"51";"017";"03";"95";"49";"12";"BUSENWURTH";
"1";"003";"01";"0";"51";"021";"04";"95";"25";"17";"DIEKHUSEN-FAHRSTEDT ";
"1";"003";"01";"0";"51";"022";"04";"93";"19";"18";"DINGEN";
"1";"003";"01";"0";"51";"024";"11";"93";"28";"23";"EDDELAK ";
"1";"003";"01";"0";"51";"026";"04";"96";"56";"10";"EGGSTEDT";
"1";"003";"01";"0";"51";"027";"04";"96";"32";"21";"ELPERSBUETTEL ";
"1";"003";"01";"0";"51";"028";"04";"97";"43";"14";"EPENWOEHRDEN";
"1";"003";"01";"0";"51";"032";"03";"95";"50";"15";"FRESTEDT";
"1";"003";"01";"0";"51";"034";"21";"95";"37";"13";"FRIEDRICHSKOOG";
"1";"003";"01";"0";"51";"037";"03";"96";"45";"15";"GROSSENRADE ";
"1";"003";"01";"0";"51";"039";"03";"95";"31";"21";"GUDENDORF ";
"1";"003";"01";"0";"51";"046";"04";"92";"26";"15";"HELSE ";
"1";"003";"01";"0";"51";"048";"21";"94";"15";"36";"HEMMINGSTEDT";
"1";"003";"01";"0";"51";"051";"11";"97";"32";"23";"HOCHDONN";
"1";"003";"01";"0";"51";"054";"02";"97";"70";"10";"IMMENSTEDT";
"1";"003";"01";"0";"51";"057";"03";"92";"41";"08";"KAISER-WILHELM-KOOG ";
"1";"003";"01";"0";"51";"062";"04";"95";"35";"14";"KRONPRINZENKOOG ";
"1";"003";"01";"0";"51";"063";"03";"99";"56";"13";"KRUMSTEDT ";
"1";"003";"01";"0";"51";"064";"04";"96";"49";"18";"KUDEN ";
"1";"003";"01";"0";"51";"067";"03";"90";"42";"08";"LIETH ";
"1";"003";"01";"0";"51";"069";"11";"92";"19";"42";"LOHE-RICKELSHOF ";
"1";"003";"01";"0";"51";"072";"41";"92";"23";"39";"MARNE, STADT";
"1";"003";"01";"0";"51";"073";"03";"95";"19";"29";"MARNERDEICH ";
"1";"003";"01";"0";"51";"074";"41";"92";"19";"42";"MELDORF, STADT";
"1";"003";"01";"0";"51";"076";"04";"96";"28";"20";"NEUFELD ";
"1";"003";"01";"0";"51";"077";"02";"99";"75";"04";"NEUFELDERKOOG ";
"1";"003";"01";"0";"51";"078";"04";"94";"19";"34";"NINDORF ";
"1";"003";"01";"0";"51";"082";"21";"95";"30";"29";"NORDHASTEDT ";
"1";"003";"01";"0";"51";"083";"03";"94";"39";"18";"ODDERADE";
"1";"003";"01";"0";"51";"085";"03";"92";"64";"13";"OFFENBUETTEL";
"1";"003";"01";"0";"51";"086";"04";"98";"55";"12";"OSTERRADE ";
"1";"003";"01";"0";"51";"089";"02";"99";"56";"15";"QUICKBORN ";
"1";"003";"01";"0";"51";"090";"03";"93";"63";"14";"RAMHUSEN";
"1";"003";"01";"0";"51";"097";"31";"93";"27";"37";"SANKT MICHAELISDONN ";
"1";"003";"01";"0";"51";"098";"04";"99";"41";"17";"SARZBUETTEL ";
"1";"003";"01";"0";"51";"099";"11";"97";"41";"21";"SCHAFSTEDT";
"1";"003";"01";"0";"51";"103";"03";"90";"42";"15";"SCHMEDESWURTH ";
"1";"003";"01";"0";"51";"104";"01";"99";"73";"12";"SCHRUM";
"1";"003";"01";"0";"51";"110";"04";"98";"50";"17";"SUEDERHASTEDT ";
"1";"003";"01";"0";"51";"113";"11";"94";"29";"21";"WOEHRDEN";
"1";"003";"01";"0";"51";"118";"03";"94";"34";"26";"TRENNEWURTH ";
"1";"003";"01";"0";"51";"119";"03";"90";"67";"17";"VOLSEMENHUSEN ";
"1";"003";"01";"0";"51";"126";"01";"99";"70";"06";"WENNBUETTEL ";
"1";"003";"01";"0";"51";"134";"04";"97";"42";"20";"WINDBERGEN";
"1";"003";"01";"0";"51";"135";"03";"93";"29";"24";"WOLMERSDORF ";
"1";"003";"01";"0";"51";"137";"04";"96";"48";"15";"NORDERMELDORF ";
"1";"003";"01";"0";"51";"138";"04";"99";"51";"13";"TENSBUETTEL-ROEST ";
"1";"003";"01";"0";"51";"999";"00";"00";"00";"00";;"Ü"
"1";"003";"01";"0";"61";"001";"02";"98";"54";"21";"AASBUETTEL";
"1";"003";"01";"0";"61";"002";"01";"97";"64";"15";"AEBTISSINWISCH";
"1";"003";"01";"0";"61";"003";"02";"98";"51";"16";"AGETHORST ";
"1";"003";"01";"0";"61";"004";"02";"98";"40";"22";"ALTENMOOR ";
"1";"003";"01";"0";"61";"005";"02";"99";"59";"07";"AUUFER";
"1";"003";"01";"0";"61";"006";"04";"95";"37";"17";"BAHRENFLETH ";
"1";"003";"01";"0";"61";"007";"04";"98";"40";"18";"BEIDENFLETH ";
"1";"003";"01";"0";"61";"008";"02";"96";"55";"18";"BEKDORF ";
"1";"003";"01";"0";"61";"010";"03";"93";"28";"29";"BEKMUENDE ";
"1";"003";"01";"0";"61";"011";"03";"96";"56";"17";"BESDORF ";
"1";"003";"01";"0";"61";"012";"04";"95";"36";"22";"BLOMESCHE WILDNIS ";
"1";"003";"01";"0";"61";"013";"02";"98";"53";"24";"BOKELREHM ";
"1";"003";"01";"0";"61";"014";"02";"97";"77";"05";"BOKHORST";
"1";"003";"01";"0";"61";"015";"04";"95";"29";"22";"BORSFLETH ";
"1";"003";"01";"0";"61";"016";"03";"98";"32";"32";"BREITENBERG ";
"1";"003";"01";"0";"61";"017";"11";"89";"09";"60";"BREITENBURG ";
"1";"003";"01";"0";"61";"018";"04";"95";"43";"20";"BROKDORF";
"1";"003";"01";"0";"61";"019";"11";"94";"26";"25";"BROKSTEDT ";
"1";"003";"01";"0";"61";"020";"02";"98";"46";"14";"BUETTEL ";
"1";"003";"01";"0";"61";"021";"01";"99";"46";"11";"CHRISTINENTHAL";
"1";"003";"01";"0";"61";"022";"04";"94";"26";"25";"DAEGELING ";
"1";"003";"01";"0";"61";"023";"03";"96";"67";"08";"DAMMFLETH ";
"1";"003";"01";"0";"61";"024";"03";"95";"38";"20";"DRAGE ";
"1";"003";"01";"0";"61";"025";"03";"99";"54";"11";"ECKLAK";
"1";"003";"01";"0";"61";"026";"02";"96";"47";"13";"ELSKOP";
"1";"003";"01";"0";"61";"027";"04";"92";"31";"28";"ENGELBRECHTSCHE WILDNIS ";
"1";"003";"01";"0";"61";"028";"03";"96";"37";"15";"FITZBEK ";
"1";"003";"01";"0";"61";"029";"51";"86";"12";"44";"GLUECKSTADT, STADT";
"1";"003";"01";"0";"61";"030";"03";"96";"50";"07";"GREVENKOP ";
"1";"003";"01";"0";"61";"031";"03";"90";"36";"16";"GRIBBOHM";
"1";"003";"01";"0";"61";"033";"01";"99";"59";"16";"HADENFELD ";
"1";"003";"01";"0";"61";"034";"11";"94";"25";"31";"HEILIGENSTEDTEN ";
"1";"003";"01";"0";"61";"035";"04";"92";"10";"28";"HEILIGENSTEDTENERKAMP ";
"1";"003";"01";"0";"61";"036";"03";"93";"36";"26";"HENNSTEDT, EINSCHL. WIEDENBORTSTEL";
"1";"003";"01";"0";"61";"037";"04";"95";"22";"28";"HERZHORN";
"1";"003";"01";"0";"61";"038";"01";"97";"60";"15";"HINGSTHEIDE ";
"1";"003";"01";"0";"61";"039";"03";"93";"42";"17";"HODORF";
"1";"003";"01";"0";"61";"040";"11";"97";"32";"25";"HOHENASPE ";
"1";"003";"01";"0";"61";"041";"04";"95";"44";"24";"HOHENFELDE";
"1";"003";"01";"0";"61";"042";"41";"88";"17";"35";"HOHENLOCKSTEDT";
"1";"003";"01";"0";"61";"043";"03";"98";"42";"14";"HOLSTENNIENDORF ";
"1";"003";"01";"0";"61";"044";"31";"91";"22";"31";"HORST (HOLSTEIN)";
"1";"003";"01";"0";"61";"045";"03";"96";"45";"08";"HUJE";
"1";"003";"01";"0";"61";"046";"61";"88";"11";"48";"ITZEHOE, STADT";
"1";"003";"01";"0";"61";"047";"03";"99";"59";"06";"KAAKS ";
"1";"003";"01";"0";"61";"048";"01";"99";"76";"07";"KAISBORSTEL ";
"1";"003";"01";"0";"61";"049";"41";"90";"17";"42";"KELLINGHUSEN, STADT ";
"1";"003";"01";"0";"61";"050";"11";"91";"16";"32";"KIEBITZREIHE";
"1";"003";"01";"0";"61";"052";"04";"99";"24";"18";"KLEVE ";
"1";"003";"01";"0";"61";"053";"01";"99";"67";"11";"KOLLMOOR";
"1";"003";"01";"0";"61";"054";"03";"97";"31";"20";"KREMPDORF ";
"1";"003";"01";"0";"61";"055";"21";"93";"22";"33";"KREMPE, STADT ";
"1";"003";"01";"0";"61";"056";"21";"90";"12";"42";"KREMPERHEIDE";
"1";"003";"01";"0";"61";"057";"03";"97";"18";"23";"KREMPERMOOR ";
"1";"003";"01";"0";"61";"058";"03";"96";"66";"16";"KRONSMOOR ";
"1";"003";"01";"0";"61";"059";"01";"99";"49";"26";"KRUMMENDIEK ";
"1";"003";"01";"0";"61";"060";"02";"99";"42";"14";"KUDENSEE";
"1";"003";"01";"0";"61";"061";"31";"88";"10";"30";"LAEGERDORF";
"1";"003";"01";"0";"61";"062";"02";"99";"48";"25";"LANDRECHT ";
"1";"003";"01";"0";"61";"063";"03";"96";"44";"18";"LANDSCHEIDE ";
"1";"003";"01";"0";"61";"064";"02";"99";"29";"17";"LOCKSTEDT ";
"1";"003";"01";"0";"61";"065";"04";"93";"17";"31";"LOHBARBEK ";
"1";"003";"01";"0";"61";"066";"03";"99";"62";"11";"LOOFT ";
"1";"003";"01";"0";"61";"067";"03";"95";"26";"21";"MEHLBEK ";
"1";"003";"01";"0";"61";"068";"02";"91";"63";"08";"MOORDIEK";
"1";"003";"01";"0";"61";"069";"01";"99";"82";"00";"MOORDORF";
"1";"003";"01";"0";"61";"070";"02";"96";"83";"08";"MOORHUSEN ";
"1";"003";"01";"0";"61";"071";"03";"98";"30";"17";"MUEHLENBARBEK ";
"1";"003";"01";"0";"61";"072";"11";"93";"14";"32";"MUENSTERDORF";
"1";"003";"01";"0";"61";"073";"04";"97";"37";"22";"NEUENBROOK";
"1";"003";"01";"0";"61";"074";"04";"96";"33";"15";"NEUENDORF B. ELMSHORN ";
"1";"003";"01";"0";"61";"075";"03";"99";"59";"14";"NEUENDORF B. WILSTER";
"1";"003";"01";"0";"61";"076";"02";"97";"59";"13";"NIENBUETTEL ";
"1";"003";"01";"0";"61";"077";"04";"98";"42";"16";"NORTORF ";
"1";"003";"01";"0";"61";"078";"03";"99";"49";"20";"NUTTELN ";
"1";"003";"01";"0";"61";"079";"21";"89";"14";"43";"OELIXDORF ";
"1";"003";"01";"0";"61";"080";"02";"94";"34";"24";"OESCHEBUETTEL ";
"1";"003";"01";"0";"61";"081";"02";"92";"53";"19";"OLDENBORSTEL";
"1";"003";"01";"0";"61";"082";"04";"93";"27";"30";"OLDENDORF ";
"1";"003";"01";"0";"61";"083";"04";"96";"34";"20";"OTTENBUETTEL";
"1";"003";"01";"0";"61";"084";"03";"98";"57";"25";"PEISSEN ";
"1";"003";"01";"0";"61";"085";"03";"99";"59";"18";"POESCHENDORF";
"1";"003";"01";"0";"61";"086";"03";"95";"47";"16";"POYENBERG ";
"1";"003";"01";"0";"61";"087";"03";"97";"49";"20";"PULS";
"1";"003";"01";"0";"61";"088";"03";"96";"44";"22";"QUARNSTEDT";
"1";"003";"01";"0";"61";"089";"02";"98";"35";"19";"RADE";
"1";"003";"01";"0";"61";"091";"04";"97";"46";"20";"REHER ";
"1";"003";"01";"0";"61";"092";"04";"94";"15";"21";"RETHWISCH ";
"1";"003";"01";"0";"61";"093";"03";"91";"21";"32";"ROSDORF ";
"1";"003";"01";"0";"61";"094";"02";"98";"70";"19";"SACHSENBANDE";
"1";"003";"01";"0";"61";"095";"04";"97";"38";"20";"SANKT MARGARETHEN ";
"1";"003";"01";"0";"61";"096";"03";"98";"49";"12";"SARLHUSEN ";
"1";"003";"01";"0";"61";"097";"11";"95";"22";"35";"SCHENEFELD";
"1";"003";"01";"0";"61";"098";"03";"95";"39";"24";"SCHLOTFELD";
"1";"003";"01";"0";"61";"099";"01";"99";"82";"07";"SIEZBUETTEL ";
"1";"003";"01";"0";"61";"100";"02";"70";"42";"21";"SILZEN";
"1";"003";"01";"0";"61";"101";"04";"93";"35";"27";"SOMMERLAND";
"1";"003";"01";"0";"61";"102";"02";"97";"57";"12";"STOERDORF ";
"1";"003";"01";"0";"61";"103";"01";"99";"69";"05";"STOERKATHEN ";
"1";"003";"01";"0";"61";"104";"04";"95";"29";"20";"SUEDERAU";
"1";"003";"01";"0";"61";"105";"11";"96";"28";"21";"VAALE ";
"1";"003";"01";"0";"61";"106";"03";"98";"62";"10";"VAALERMOOR";
"1";"003";"01";"0";"61";"107";"11";"97";"30";"27";"WACKEN";
"1";"003";"01";"0";"61";"108";"03";"97";"39";"12";"WARRINGHOLZ ";
"1";"003";"01";"0";"61";"109";"03";"93";"32";"25";"WESTERMOOR";
"1";"003";"01";"0";"61";"110";"11";"97";"39";"19";"WEWELSFLETH ";
"1";"003";"01";"0";"61";"112";"02";"96";"32";"20";"WILLENSCHAREN ";
"1";"003";"01";"0";"61";"113";"31";"92";"23";"31";"WILSTER, STADT";
"1";"003";"01";"0";"61";"114";"03";"96";"20";"30";"WINSELDORF";
"1";"003";"01";"0";"61";"115";"02";"99";"31";"06";"WITTENBERGEN";
"1";"003";"01";"0";"61";"116";"21";"87";"15";"36";"WRIST ";
"1";"003";"01";"0";"61";"117";"03";"97";"56";"13";"WULFSMOOR ";
"1";"003";"01";"0";"61";"118";"11";"94";"29";"23";"KOLLMAR ";
"1";"003";"01";"0";"61";"999";"00";"00";"00";"00";;"Ü"
"1";"004";"01";"0";"58";"001";"04";"92";"21";"34";"ACHTERWEHR";
"1";"004";"01";"0";"58";"002";"02";"98";"61";"11";"AHLEFELD";
"1";"004";"01";"0";"58";"003";"11";"95";"34";"23";"ALT DUVENSTEDT";
"1";"004";"01";"0";"58";"004";"03";"95";"27";"34";"ALTENHOF";
"1";"004";"01";"0";"58";"005";"41";"85";"10";"55";"ALTENHOLZ ";
"1";"004";"01";"0";"58";"007";"03";"98";"47";"16";"ARPSDORF";
"1";"004";"01";"0";"58";"008";"04";"92";"31";"29";"ASCHEFFEL ";
"1";"004";"01";"0";"58";"009";"31";"93";"26";"32";"AUKRUG";
"1";"004";"01";"0";"58";"010";"02";"95";"58";"18";"BARGSTALL ";
"1";"004";"01";"0";"58";"011";"04";"94";"44";"16";"BARGSTEDT ";
"1";"004";"01";"0";"58";"012";"11";"87";"09";"58";"BARKELSBY ";
"1";"004";"01";"0";"58";"013";"03";"93";"49";"23";"BELDORF ";
"1";"004";"01";"0";"58";"014";"03";"97";"71";"08";"BENDORF ";
"1";"004";"01";"0";"58";"015";"04";"94";"36";"26";"BERINGSTEDT ";
"1";"004";"01";"0";"58";"016";"02";"96";"43";"21";"BISSEE";
"1";"004";"01";"0";"58";"017";"03";"97";"40";"34";"BISTENSEE ";
"1";"004";"01";"0";"58";"018";"04";"90";"22";"24";"BLUMENTHAL";
"1";"004";"01";"0";"58";"019";"03";"94";"21";"22";"BOEHNHUSEN";
"1";"004";"01";"0";"58";"021";"04";"93";"42";"18";"BOKEL ";
"1";"004";"01";"0";"58";"022";"41";"86";"13";"38";"BORDESHOLM";
"1";"004";"01";"0";"58";"023";"03";"88";"35";"25";"BORGDORF-SEEDORF";
"1";"004";"01";"0";"58";"024";"11";"88";"20";"32";"BORGSTEDT ";
"1";"004";"01";"0";"58";"025";"02";"97";"60";"09";"BORNHOLT";
"1";"004";"01";"0";"58";"026";"04";"96";"28";"20";"BOVENAU ";
"1";"004";"01";"0";"58";"027";"03";"90";"40";"19";"BRAMMER ";
"1";"004";"01";"0";"58";"028";"04";"96";"21";"18";"BREDENBEK ";
"1";"004";"01";"0";"58";"029";"11";"95";"30";"27";"BREIHOLZ";
"1";"004";"01";"0";"58";"030";"04";"95";"35";"14";"BREKENDORF";
"1";"004";"01";"0";"58";"031";"02";"98";"43";"19";"BRINJAHE";
"1";"004";"01";"0";"58";"032";"04";"97";"28";"19";"BRODERSBY ";
"1";"004";"01";"0";"58";"033";"04";"92";"24";"28";"BRUEGGE ";
"1";"004";"01";"0";"58";"034";"51";"89";"09";"39";"BUEDELSDORF ";
"1";"004";"01";"0";"58";"035";"03";"89";"32";"21";"BUENSDORF ";
"1";"004";"01";"0";"58";"036";"03";"94";"35";"16";"CHRISTIANSHOLM";
"1";"004";"01";"0";"58";"037";"21";"91";"21";"35";"DAENISCHENHAGEN ";
"1";"004";"01";"0";"58";"038";"03";"88";"41";"20";"DAETGEN ";
"1";"004";"01";"0";"58";"039";"03";"98";"38";"13";"DAMENDORF ";
"1";"004";"01";"0";"58";"040";"11";"95";"25";"20";"DAMP";
"1";"004";"01";"0";"58";"042";"04";"89";"28";"32";"DOERPHOF";
"1";"004";"01";"0";"58";"043";"61";"87";"11";"54";"ECKERNFOERDE, STADT ";
"1";"004";"01";"0";"58";"044";"03";"86";"44";"14";"EHNDORF ";
"1";"004";"01";"0";"58";"045";"02";"76";"52";"17";"EISENDORF ";
"1";"004";"01";"0";"58";"046";"03";"97";"37";"18";"ELLERDORF ";
"1";"004";"01";"0";"58";"047";"11";"95";"37";"21";"ELSDORF-WESTERMUEHLEN ";
"1";"004";"01";"0";"58";"048";"03";"97";"44";"23";"EMBUEHREN ";
"1";"004";"01";"0";"58";"049";"11";"93";"36";"19";"EMKENDORF ";
"1";"004";"01";"0";"58";"050";"11";"87";"20";"43";"FELDE ";
"1";"004";"01";"0";"58";"051";"11";"86";"22";"34";"FELM";
"1";"004";"01";"0";"58";"052";"11";"94";"22";"35";"FLECKEBY";
"1";"004";"01";"0";"58";"053";"41";"86";"13";"43";"FLINTBEK";
"1";"004";"01";"0";"58";"054";"41";"93";"19";"31";"FOCKBEK ";
"1";"004";"01";"0";"58";"055";"01";"97";"73";"03";"FRIEDRICHSGRABEN";
"1";"004";"01";"0";"58";"056";"03";"96";"60";"12";"FRIEDRICHSHOLM";
"1";"004";"01";"0";"58";"057";"03";"94";"22";"26";"GAMMELBY";
"1";"004";"01";"0";"58";"058";"41";"92";"17";"39";"GETTORF ";
"1";"004";"01";"0";"58";"059";"04";"96";"48";"18";"GNUTZ ";
"1";"004";"01";"0";"58";"061";"04";"95";"40";"19";"GOKELS";
"1";"004";"01";"0";"58";"062";"02";"92";"61";"12";"GRAUEL";
"1";"004";"01";"0";"58";"063";"03";"86";"26";"20";"GREVENKRUG";
"1";"004";"01";"0";"58";"064";"03";"92";"41";"14";"GROSS BUCHWALD";
"1";"004";"01";"0";"58";"065";"04";"94";"32";"21";"GROSS VOLLSTEDT ";
"1";"004";"01";"0";"58";"066";"04";"96";"31";"27";"GROSS WITTENSEE ";
"1";"004";"01";"0";"58";"067";"04";"90";"23";"39";"GUEBY ";
"1";"004";"01";"0";"58";"068";"03";"97";"53";"16";"HAALE ";
"1";"004";"01";"0";"58";"069";"03";"99";"40";"28";"HABY";
"1";"004";"01";"0";"58";"070";"11";"98";"40";"22";"HAMDORF ";
"1";"004";"01";"0";"58";"071";"03";"98";"34";"19";"HAMWEDDEL ";
"1";"004";"01";"0";"58";"072";"31";"96";"29";"31";"HANERAU-HADEMARSCHEN";
"1";"004";"01";"0";"58";"073";"03";"95";"53";"15";"HASSMOOR";
"1";"004";"01";"0";"58";"074";"02";"94";"39";"15";"HEINKENBORSTEL";
"1";"004";"01";"0";"58";"075";"01";"98";"68";"08";"HOERSTEN";
"1";"004";"01";"0";"58";"076";"02";"94";"59";"11";"HOFFELD ";
"1";"004";"01";"0";"58";"077";"31";"92";"20";"38";"HOHENWESTEDT";
"1";"004";"01";"0";"58";"078";"11";"92";"34";"26";"HOHN";
"1";"004";"01";"0";"58";"080";"11";"92";"33";"22";"HOLTSEE ";
"1";"004";"01";"0";"58";"081";"03";"90";"44";"16";"HOLZBUNGE ";
"1";"004";"01";"0";"58";"082";"04";"96";"41";"17";"HOLZDORF";
"1";"004";"01";"0";"58";"083";"02";"95";"44";"31";"HUETTEN ";
"1";"004";"01";"0";"58";"084";"03";"99";"55";"16";"HUMMELFELD";
"1";"004";"01";"0";"58";"085";"03";"98";"38";"18";"JAHRSDORF ";
"1";"004";"01";"0";"58";"086";"21";"94";"35";"22";"JEVENSTEDT";
"1";"004";"01";"0";"58";"087";"04";"96";"24";"27";"KARBY ";
"1";"004";"01";"0";"58";"088";"02";"99";"40";"18";"KLEIN WITTENSEE ";
"1";"004";"01";"0";"58";"089";"02";"98";"69";"07";"KOENIGSHUEGEL ";
"1";"004";"01";"0";"58";"090";"11";"96";"33";"23";"KOSEL ";
"1";"004";"01";"0";"58";"091";"03";"79";"45";"15";"KROGASPE";
"1";"004";"01";"0";"58";"092";"51";"81";"14";"62";"KRONSHAGEN";
"1";"004";"01";"0";"58";"093";"04";"96";"36";"19";"KRUMMWISCH";
"1";"004";"01";"0";"58";"094";"11";"94";"36";"17";"LANGWEDEL ";
"1";"004";"01";"0";"58";"096";"11";"97";"39";"23";"LINDAU";
"1";"004";"01";"0";"58";"097";"11";"84";"10";"83";"LOHE-FOEHRDEN ";
"1";"004";"01";"0";"58";"098";"03";"99";"53";"12";"LOOP";
"1";"004";"01";"0";"58";"099";"04";"94";"19";"19";"LOOSE ";
"1";"004";"01";"0";"58";"100";"04";"97";"48";"16";"LUETJENWESTEDT";
"1";"004";"01";"0";"58";"101";"03";"96";"41";"21";"LUHNSTEDT ";
"1";"004";"01";"0";"58";"102";"04";"96";"23";"22";"GOOSEFELD ";
"1";"004";"01";"0";"58";"103";"03";"84";"36";"09";"MEEZEN";
"1";"004";"01";"0";"58";"104";"11";"88";"19";"42";"MELSDORF";
"1";"004";"01";"0";"58";"105";"04";"90";"17";"39";"MIELKENDORF ";
"1";"004";"01";"0";"58";"106";"02";"96";"62";"14";"MOEREL";
"1";"004";"01";"0";"58";"107";"41";"81";"24";"55";"MOLFSEE ";
"1";"004";"01";"0";"58";"108";"03";"87";"27";"29";"MUEHBROOK ";
"1";"004";"01";"0";"58";"109";"03";"97";"50";"11";"NEGENHARRIE ";
"1";"004";"01";"0";"58";"110";"04";"93";"31";"21";"NEUDORF-BORNSTEIN ";
"1";"004";"01";"0";"58";"111";"02";"99";"58";"10";"NEU DUVENSTEDT";
"1";"004";"01";"0";"58";"112";"04";"94";"19";"37";"NEUWITTENBEK";
"1";"004";"01";"0";"58";"113";"04";"95";"39";"17";"NIENBORSTEL ";
"1";"004";"01";"0";"58";"115";"04";"96";"43";"20";"NINDORF ";
"1";"004";"01";"0";"58";"116";"04";"94";"39";"22";"NOER";
"1";"004";"01";"0";"58";"117";"41";"89";"18";"32";"NORTORF, STADT";
"1";"004";"01";"0";"58";"118";"11";"96";"20";"29";"NUEBBEL ";
"1";"004";"01";"0";"58";"119";"03";"96";"54";"19";"OLDENBUETTEL";
"1";"004";"01";"0";"58";"120";"02";"97";"52";"09";"OLDENHUETTEN";
"1";"004";"01";"0";"58";"121";"11";"93";"27";"26";"OSDORF";
"1";"004";"01";"0";"58";"122";"03";"93";"28";"23";"OSTENFELD (RENDSBURG) ";
"1";"004";"01";"0";"58";"123";"04";"91";"25";"26";"OSTERBY ";
"1";"004";"01";"0";"58";"124";"31";"92";"11";"38";"OSTERROENFELD ";
"1";"004";"01";"0";"58";"125";"04";"94";"43";"15";"OSTERSTEDT";
"1";"004";"01";"0";"58";"126";"04";"89";"23";"41";"OTTENDORF ";
"1";"004";"01";"0";"58";"127";"21";"93";"34";"29";"OWSCHLAG";
"1";"004";"01";"0";"58";"128";"04";"88";"27";"30";"PADENSTEDT";
"1";"004";"01";"0";"58";"129";"02";"95";"55";"13";"PRINZENMOOR ";
"1";"004";"01";"0";"58";"130";"11";"91";"16";"37";"QUARNBEK";
"1";"004";"01";"0";"58";"131";"01";"92";"56";"09";"RADE B. HOHENWESTEDT";
"1";"004";"01";"0";"58";"132";"03";"92";"26";"15";"RADE B. RENDSBURG ";
"1";"004";"01";"0";"58";"133";"02";"95";"48";"10";"REESDORF";
"1";"004";"01";"0";"58";"134";"03";"94";"37";"23";"REMMELS ";
"1";"004";"01";"0";"58";"135";"61";"87";"10";"52";"RENDSBURG, STADT";
"1";"004";"01";"0";"58";"136";"04";"90";"23";"34";"RICKERT ";
"1";"004";"01";"0";"58";"137";"11";"93";"19";"27";"RIESEBY ";
"1";"004";"01";"0";"58";"138";"04";"93";"29";"26";"RODENBEK";
"1";"004";"01";"0";"58";"139";"04";"94";"31";"32";"RUMOHR";
"1";"004";"01";"0";"58";"140";"31";"88";"10";"34";"SCHACHT-AUDORF";
"1";"004";"01";"0";"58";"141";"03";"93";"27";"27";"SCHIERENSEE ";
"1";"004";"01";"0";"58";"142";"04";"95";"29";"27";"SCHINKEL";
"1";"004";"01";"0";"58";"143";"03";"95";"44";"16";"SCHMALSTEDE ";
"1";"004";"01";"0";"58";"144";"02";"94";"52";"18";"SCHOENBEK ";
"1";"004";"01";"0";"58";"145";"03";"93";"37";"20";"SCHOENHORST ";
"1";"004";"01";"0";"58";"146";"03";"94";"31";"21";"SCHUELLDORF ";
"1";"004";"01";"0";"58";"147";"04";"79";"18";"32";"SCHUELP B. NORTORF";
"1";"004";"01";"0";"58";"148";"04";"92";"21";"41";"SCHUELP B. RENDSBURG";
"1";"004";"01";"0";"58";"150";"21";"93";"27";"32";"SCHWEDENECK ";
"1";"004";"01";"0";"58";"151";"03";"99";"43";"13";"SEEFELD ";
"1";"004";"01";"0";"58";"152";"04";"95";"21";"25";"SEHESTEDT ";
"1";"004";"01";"0";"58";"153";"02";"99";"40";"22";"SOEREN";
"1";"004";"01";"0";"58";"154";"03";"99";"34";"24";"SOPHIENHAMM ";
"1";"004";"01";"0";"58";"155";"03";"95";"51";"17";"STAFSTEDT ";
"1";"004";"01";"0";"58";"156";"03";"96";"57";"17";"STEENFELD ";
"1";"004";"01";"0";"58";"157";"11";"89";"13";"49";"STRANDE ";
"1";"004";"01";"0";"58";"158";"02";"95";"78";"08";"TACKESDORF";
"1";"004";"01";"0";"58";"159";"03";"93";"48";"21";"TAPPENDORF";
"1";"004";"01";"0";"58";"160";"02";"93";"45";"14";"TECHELSDORF ";
