Date,Euro,Swiss Franc,U.K. Pound Sterling,U.S. Dollar,Day,Month,Year
2006-08-17,1.2879,1.2264,1.8962,1.0,17,8,2006
2006-08-18,1.2802,1.2337,1.884,1.0,18,8,2006
2006-08-21,1.2919,1.224,1.8949,1.0,21,8,2006
2006-08-22,1.2812,1.2288,1.8918,1.0,22,8,2006
2006-08-23,1.2812,1.233,1.8917,1.0,23,8,2006
2006-08-24,1.2831,1.232,1.8937,1.0,24,8,2006
2006-08-25,1.2762,1.2382,1.8894,1.0,25,8,2006
2006-08-28,1.28,1.2335,1.8997,1.0,28,8,2006
2006-08-29,1.2808,1.2315,1.8997,1.0,29,8,2006
2006-08-30,1.2818,1.2302,1.901,1.0,30,8,2006
2006-08-31,1.2851,1.2252,1.9076,1.0,31,8,2006
2006-09-01,1.2817,1.232,1.9036,1.0,1,9,2006
2006-09-04,1.2852,1.2325,1.9063,1.0,4,9,2006
2006-09-05,1.281,1.2325,1.9,1.0,5,9,2006
2006-09-06,1.2793,1.236,1.8875,1.0,6,9,2006
2006-09-07,1.2731,1.2388,1.8801,1.0,7,9,2006
2006-09-08,1.2713,1.2445,1.8705,1.0,8,9,2006
2006-09-11,1.2713,1.2425,1.8664,1.0,11,9,2006
2006-09-12,1.2709,1.243,1.8746,1.0,12,9,2006
2006-09-13,1.2677,1.252,1.874,1.0,13,9,2006
2006-09-14,1.2723,1.2462,1.8847,1.0,14,9,2006
2006-09-15,1.2675,1.258,1.8816,1.0,15,9,2006
2006-09-18,1.2665,1.2548,1.8757,1.0,18,9,2006
2006-09-19,1.2654,1.256,1.8809,1.0,19,9,2006
2006-09-20,1.2676,1.2527,1.8823,1.0,20,9,2006
2006-09-21,1.2731,1.246,1.898,1.0,21,9,2006
2006-09-22,1.2817,1.236,1.9044,1.0,22,9,2006
2006-09-25,1.2768,1.2372,1.9022,1.0,25,9,2006
2006-09-26,1.2695,1.243,1.897,1.0,26,9,2006
2006-09-27,1.2684,1.2452,1.8912,1.0,27,9,2006
2006-09-28,1.2713,1.2455,1.8801,1.0,28,9,2006
2006-09-29,1.266,1.2537,1.8702,1.0,29,9,2006
2006-10-02,1.2685,1.2483,1.8733,1.0,2,10,2006
2006-10-03,1.2737,1.244,1.8893,1.0,3,10,2006
2006-10-04,1.2684,1.254,1.88,1.0,4,10,2006
2006-10-05,1.2721,1.2503,1.8858,1.0,5,10,2006
2006-10-06,1.2664,1.2538,1.8758,1.0,6,10,2006
2006-10-09,1.2603,1.2603,1.8677,1.0,9,10,2006
2006-10-10,1.2538,1.2671,1.8594,1.0,10,10,2006
2006-10-11,1.2543,1.2695,1.8571,1.0,11,10,2006
2006-10-12,1.2531,1.2711,1.8552,1.0,12,10,2006
2006-10-13,1.255,1.2703,1.8605,1.0,13,10,2006
2006-10-16,1.2515,1.2717,1.8593,1.0,16,10,2006
2006-10-17,1.2524,1.2692,1.8679,1.0,17,10,2006
2006-10-18,1.2543,1.2685,1.8712,1.0,18,10,2006
2006-10-19,1.2561,1.2655,1.8685,1.0,19,10,2006
2006-10-20,1.2618,1.2592,1.8824,1.0,20,10,2006
2006-10-23,1.2556,1.267,1.8723,1.0,23,10,2006
2006-10-24,1.2541,1.27,1.8699,1.0,24,10,2006
2006-10-25,1.258,1.2648,1.8781,1.0,25,10,2006
2006-10-26,1.2653,1.2585,1.884,1.0,26,10,2006
2006-10-27,1.2683,1.2548,1.8913,1.0,27,10,2006
2006-10-30,1.2717,1.249,1.9014,1.0,30,10,2006
2006-10-31,1.2696,1.2512,1.8987,1.0,31,10,2006
2006-11-01,1.2757,1.2441,1.9099,1.0,1,11,2006
2006-11-02,1.2767,1.2455,1.9081,1.0,2,11,2006
2006-11-03,1.276,1.246,1.9093,1.0,3,11,2006
2006-11-06,1.2702,1.256,1.8964,1.0,6,11,2006
2006-11-07,1.2755,1.252,1.9043,1.0,7,11,2006
2006-11-08,1.2776,1.2464,1.9078,1.0,8,11,2006
